latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
47.96919,-111.56548,323.25,1.61,1.25,2025-04-24,1754,T,82,6.1NRT,297.46,30.58,D
48.37907,-114.32604,302.41,1.2,1.09,2025-04-24,1754,T,40,6.1NRT,291.92,4.6,D
48.31643,-114.39052,314.99,1.19,1.09,2025-04-24,1754,T,70,6.1NRT,294.79,12.93,D
48.60959,-117.67398,302.48,1,1,2025-04-24,1754,T,51,6.1NRT,290.83,4.81,D
47.59368,-112.34899,309.72,1.51,1.21,2025-04-24,1754,T,55,6.1NRT,295.18,8.76,D
48.5932,-118.59476,303.6,1,1,2025-04-24,1754,T,42,6.1NRT,290.02,5.22,D
47.57925,-114.12787,308.32,1.26,1.11,2025-04-24,1754,T,51,6.1NRT,292.61,6.57,D
48.2255,-118.22617,303.05,1,1,2025-04-24,1754,T,55,6.1NRT,292.33,4.7,D
48.22355,-119.06171,306.01,1.01,1,2025-04-24,1754,T,52,6.1NRT,295.67,4.68,D
48.28794,-120.18195,321.49,1.04,1.02,2025-04-24,1754,T,67,6.1NRT,294.88,16,D
48.27909,-120.18481,324.84,1.04,1.02,2025-04-24,1754,T,83,6.1NRT,295.08,20.32,D
48.27741,-120.17149,322.03,1.04,1.02,2025-04-24,1754,T,81,6.1NRT,294.96,16.74,D
46.16102,-119.11521,307.08,1,1,2025-04-24,1754,T,31,6.1NRT,296.13,3.04,D
45.84845,-121.46915,309.2,1.07,1.03,2025-04-24,1756,T,65,6.1NRT,293.22,8.29,D
45.90722,-122.6003,305.36,1.16,1.07,2025-04-24,1756,T,61,6.1NRT,293.94,5.9,D
44.97035,-116.18932,306.86,1.16,1.07,2025-04-24,1756,T,54,6.1NRT,287,11.42,D
45.22596,-123.16405,309.75,1.2,1.09,2025-04-24,1756,T,62,6.1NRT,295.38,8.63,D
44.1667,-117.19142,316.8,1.1,1.05,2025-04-24,1756,T,74,6.1NRT,302.13,8.74,D
43.60101,-116.56084,310.59,1.18,1.08,2025-04-24,1756,T,33,6.1NRT,296.95,3.74,D
43.81818,-118.31778,350.23,1.04,1.02,2025-04-24,1756,T,95,6.1NRT,300.54,61.11,D
43.81625,-118.30564,364.33,1.04,1.02,2025-04-24,1756,T,100,6.1NRT,302.72,99.43,D
52.18746,-103.30083,313.19,2.97,1.64,2025-04-24,1754,T,73,6.1NRT,287.39,55.02,D
44.24492,-121.55137,313.47,1.04,1.02,2025-04-24,1756,T,71,6.1NRT,286.18,11.75,D
44.2433,-121.53872,307.47,1.04,1.02,2025-04-24,1756,T,58,6.1NRT,286.61,6.76,D
52.1768,-103.26186,314.98,2.99,1.64,2025-04-24,1754,T,75,6.1NRT,287.67,64.33,D
44.02134,-121.46131,310.16,1.04,1.02,2025-04-24,1756,T,51,6.1NRT,290.29,8.78,D
52.18588,-103.30912,308.23,2.97,1.64,2025-04-24,1754,T,61,6.1NRT,287.87,37.16,D
52.1754,-103.27002,319.7,2.99,1.64,2025-04-24,1754,T,80,6.1NRT,288.4,84.45,D
44.01973,-121.44888,311.89,1.04,1.02,2025-04-24,1756,T,66,6.1NRT,292.75,9.26,D
44.01246,-121.46346,355.41,1.04,1.02,2025-04-24,1756,T,98,6.1NRT,293.03,76.96,D
52.9622,-107.25442,307.94,1.85,1.33,2025-04-24,1754,T,45,6.1NRT,278.19,21.03,D
44.01086,-121.45103,344.58,1.04,1.02,2025-04-24,1756,T,93,6.1NRT,293.22,51.76,D
52.62955,-110.92445,307.85,1.32,1.14,2025-04-24,1754,T,41,6.1NRT,289.51,9.23,D
42.007,-121.65424,301.18,1.02,1.01,2025-04-24,1756,T,0,6.1NRT,270.6,5.34,D
52.37113,-113.87823,304.56,1.08,1.04,2025-04-24,1754,T,59,6.1NRT,292.22,4.38,D
50.74244,-117.0384,302.71,1,1,2025-04-24,1754,T,28,6.1NRT,291.52,8.24,D
41.28445,-121.9892,314.25,1.02,1.01,2025-04-24,1756,T,68,6.1NRT,289.81,10.84,D
41.27563,-121.99125,364.1,1.02,1.01,2025-04-24,1756,T,100,6.1NRT,293.33,98.86,D
41.27405,-121.97942,318.41,1.02,1.01,2025-04-24,1756,T,78,6.1NRT,292.72,14.24,D
39.88352,-121.60108,323.46,1,1,2025-04-24,1756,T,82,6.1NRT,285.46,22.21,D
39.7973,-121.98631,303.89,1.01,1,2025-04-24,1756,T,49,6.1NRT,291.94,3.9,D
39.7659,-122.08768,310.21,1.01,1.01,2025-04-24,1756,T,69,6.1NRT,292.02,6.83,D
39.71061,-122.09433,308.64,1.01,1.01,2025-04-24,1756,T,67,6.1NRT,293.94,6.67,D
39.70905,-122.0829,308.51,1.01,1.01,2025-04-24,1756,T,67,6.1NRT,293.69,6.87,D
39.54236,-122.2151,309.25,1.01,1.01,2025-04-24,1756,T,63,6.1NRT,286.12,7.54,D
38.41362,-120.43244,301.37,1.03,1.01,2025-04-24,1756,T,46,6.1NRT,284.93,5.08,D
38.28757,-120.52244,313.94,1.03,1.01,2025-04-24,1756,T,74,6.1NRT,290.23,12.26,D
38.1907,-121.22903,314.27,1,1,2025-04-24,1756,T,75,6.1NRT,297.42,7.47,D
37.24942,-119.20725,325.62,1.15,1.07,2025-04-24,1758,T,0,6.1NRT,279.41,29.89,D
35.26194,-111.84408,314.86,3.47,1.75,2025-04-24,1758,T,54,6.1NRT,294.18,71.43,D
35.25373,-111.80949,317.92,3.49,1.76,2025-04-24,1758,T,65,6.1NRT,290.87,88.54,D
30.40981,-115.91154,312.4,2.46,1.51,2025-04-24,1758,T,0,6.1NRT,295.18,15.08,D
30.40475,-115.88731,312.46,2.47,1.51,2025-04-24,1758,T,43,6.1NRT,298.07,14.73,D
-15.8676,130.66412,304.32,1.7,1.28,2025-04-24,1804,A,55,6.1NRT,284.46,15.57,N
-15.86951,130.6796,301.62,1.7,1.28,2025-04-24,1804,A,32,6.1NRT,285.26,11.44,N
-16.62212,125.119,302.81,1,1,2025-04-24,1804,A,51,6.1NRT,291.6,5.43,N
-22.92411,122.5399,305.52,1.05,1.02,2025-04-24,1806,A,65,6.1NRT,291.43,6.87,N
-31.56455,-59.57717,313.84,1.29,1.13,2025-04-24,1843,A,68,6.1NRT,293.83,12.63,D
-31.56612,-59.59056,316.59,1.29,1.13,2025-04-24,1843,A,72,6.1NRT,294.92,16.19,D
-31.28802,-58.88126,310.87,1.18,1.08,2025-04-24,1843,A,66,6.1NRT,296.67,8.75,D
-31.01768,-58.68853,308.19,1.15,1.07,2025-04-24,1843,A,58,6.1NRT,293.96,6.97,D
-31.09354,-59.30049,321.21,1.23,1.1,2025-04-24,1843,A,78,6.1NRT,294.98,21.3,D
-31.09508,-59.3132,311.6,1.23,1.1,2025-04-24,1843,A,66,6.1NRT,294.44,10.36,D
-30.17591,-53.62605,314.36,1.15,1.07,2025-04-24,1843,A,69,6.1NRT,299.93,9.44,D
-29.98535,-54.04219,312.88,1.11,1.05,2025-04-24,1843,A,57,6.1NRT,298.25,8.11,D
-28.79082,-55.73242,309.53,1.02,1.01,2025-04-24,1843,A,46,6.1NRT,294.86,4.03,D
-28.81422,-57.66313,317.21,1.02,1.01,2025-04-24,1843,A,77,6.1NRT,289.11,12.8,D
-28.7111,-57.06152,337.25,1,1,2025-04-24,1843,A,90,6.1NRT,285.79,37.6,D
-28.71255,-57.07159,320.85,1,1,2025-04-24,1843,A,77,6.1NRT,286.17,16.63,D
-28.3266,-56.26699,309.55,1,1,2025-04-24,1843,A,69,6.1NRT,276.66,9.42,D
-28.31775,-56.26872,301.95,1,1,2025-04-24,1843,A,37,6.1NRT,278.31,4.57,D
-28.12865,-56.60569,318.48,1,1,2025-04-24,1843,A,59,6.1NRT,273.08,16.74,D
-28.13307,-56.63564,309.41,1,1,2025-04-24,1843,A,69,6.1NRT,275.69,9.52,D
-27.9988,-55.98634,318.34,1.02,1.01,2025-04-24,1843,A,74,6.1NRT,280.04,17.82,D
-27.3217,-54.74006,307.89,1.11,1.05,2025-04-24,1843,A,62,6.1NRT,290.54,6.77,D
6.89418,30.29024,303.79,1.82,1.32,2025-04-24,1900,T,57,6.1NRT,291.22,11.36,N
6.89063,30.28451,307.79,1.82,1.32,2025-04-24,1900,T,73,6.1NRT,291.08,16.72,N
8.08589,33.94207,307.18,1.05,1.02,2025-04-24,1900,T,69,6.1NRT,292.74,6.87,N
8.05217,33.7081,303.74,1.07,1.03,2025-04-24,1900,T,11,6.1NRT,290.63,4.83,N
8.06125,33.70676,304.96,1.07,1.03,2025-04-24,1900,T,43,6.1NRT,291.64,5.6,N
8.07711,33.75259,302.78,1.07,1.03,2025-04-24,1900,T,47,6.1NRT,292.05,3.7,N
8.45702,33.1237,307.37,1.12,1.06,2025-04-24,1900,T,71,6.1NRT,292.3,8.49,N
8.49564,32.99553,306.47,1.14,1.06,2025-04-24,1900,T,68,6.1NRT,291.72,7.93,N
9.31539,36.77363,304.7,1.09,1.04,2025-04-24,1900,T,34,6.1NRT,288.26,9.84,N
9.87704,37.87875,309.87,1.25,1.11,2025-04-24,1900,T,79,6.1NRT,296.88,8.83,N
16.463,33.82526,320.81,1,1,2025-04-24,1902,T,100,6.1NRT,299.77,14.02,N
-21.44452,46.80588,301.63,1.69,1.28,2025-04-24,1851,T,43,6.1NRT,289.39,9.8,N
29.68773,32.32205,306.29,1.08,1.04,2025-04-24,1906,T,68,6.1NRT,292.39,7.39,N
28.90959,19.78895,309.39,3.92,1.84,2025-04-24,1906,T,77,6.1NRT,287,82.95,N
28.90128,19.75163,309.53,3.95,1.85,2025-04-24,1906,T,78,6.1NRT,286.64,85.35,N
28.91734,19.78187,311,3.92,1.84,2025-04-24,1906,T,81,6.1NRT,286.64,92.01,N
28.90886,19.74476,300.97,3.95,1.85,2025-04-24,1906,T,36,6.1NRT,286.31,47.36,N
30.53751,26.08069,301.28,1.36,1.15,2025-04-24,1906,T,38,6.1NRT,287.04,7.8,N
31.12535,29.81521,300.43,1,1,2025-04-24,1906,T,27,6.1NRT,289.64,4.73,N
30.53555,26.07546,300.4,1.36,1.15,2025-04-24,1906,T,27,6.1NRT,287.03,7.27,N
45.25946,31.67665,308.77,1.51,1.21,2025-04-24,1910,T,63,6.1NRT,283.5,21.84,N
48.96271,29.44652,337.99,1.32,1.14,2025-04-24,1913,T,100,6.1NRT,283.86,64.41,N
49.61719,32.70534,380.43,1.94,1.36,2025-04-24,1913,T,100,6.1NRT,288.59,416.39,N
49.61539,32.67899,320.03,1.93,1.36,2025-04-24,1913,T,100,6.1NRT,281.85,52.88,N
49.62922,32.70347,361.28,1.94,1.36,2025-04-24,1913,T,100,6.1NRT,284.69,243.52,N
49.6274,32.67711,339.07,1.93,1.36,2025-04-24,1913,T,100,6.1NRT,282.82,116.07,N
49.6238,32.72448,328.76,1.95,1.36,2025-04-24,1913,T,100,6.1NRT,284.65,79.89,N
49.62212,32.69805,389.77,1.94,1.36,2025-04-24,1913,T,100,6.1NRT,290.48,527.51,N
49.62043,32.67165,313.22,1.93,1.36,2025-04-24,1913,T,87,6.1NRT,281.96,37.37,N
49.63414,32.69614,333.34,1.94,1.36,2025-04-24,1913,T,100,6.1NRT,282.48,94.95,N
49.63244,32.6697,310.79,1.93,1.36,2025-04-24,1913,T,81,6.1NRT,281.82,32.68,N
50.12611,37.96847,302,3.71,1.8,2025-04-24,1913,T,45,6.1NRT,282.96,48.9,N
50.13488,37.96376,300.92,3.71,1.8,2025-04-24,1913,T,35,6.1NRT,281.67,49.78,N
19.41855,-155.2708,336.29,1.45,1.19,2025-04-24,1942,T,44,6.1NRT,313.34,51.03,D
19.40969,-155.28545,367.78,1.45,1.19,2025-04-24,1942,T,100,6.1NRT,328.38,169.48,D
19.40811,-155.27214,360.24,1.45,1.19,2025-04-24,1942,T,100,6.1NRT,325.19,132.78,D
19.39923,-155.28671,345.9,1.45,1.19,2025-04-24,1942,T,93,6.1NRT,312.46,73.43,D
-17.40135,-63.03479,309.7,1.36,1.15,2025-04-24,1845,A,64,6.1NRT,293.54,7.45,D
-14.31982,-58.96098,319.25,1.03,1.02,2025-04-24,1847,A,72,6.1NRT,294.1,12.36,D
-14.09953,-58.29614,312.21,1.09,1.04,2025-04-24,1847,A,65,6.1NRT,291.7,7.22,D
-12.08488,-62.97839,322.41,1.16,1.07,2025-04-24,1847,A,79,6.1NRT,297.28,17.29,D
-12.0863,-62.98879,322.69,1.16,1.07,2025-04-24,1847,A,79,6.1NRT,298.55,17.49,D
-11.52424,-66.57419,316.51,2.01,1.38,2025-04-24,1847,A,75,6.1NRT,291.92,27.08,D
-11.51759,-66.5637,312.01,2,1.38,2025-04-24,1847,A,70,6.1NRT,291.72,17.48,D
-11.51995,-66.58157,310.38,2.01,1.38,2025-04-24,1847,A,67,6.1NRT,291.39,14.05,D
-11.07463,-66.07727,310.21,1.81,1.32,2025-04-24,1847,A,65,6.1NRT,292.88,10.6,D
21.05113,110.49981,305.46,1.05,1.02,2025-04-24,1934,A,25,6.1NRT,292.49,5.91,N
53.61533,116.44167,311.74,1.1,1.05,2025-04-24,1925,A,50,6.1NRT,267.49,17.65,N
53.61342,116.45718,317.64,1.1,1.05,2025-04-24,1925,A,62,6.1NRT,268.5,22.88,N
53.70032,115.48376,332.57,1.18,1.08,2025-04-24,1925,A,100,6.1NRT,266.52,0,N
52.89427,115.98238,314.51,1.11,1.05,2025-04-24,1925,A,85,6.1NRT,266.27,21.38,N
52.85722,115.91368,309.86,1.12,1.05,2025-04-24,1925,A,49,6.1NRT,269.52,14.3,N
52.85522,115.92994,305.97,1.12,1.05,2025-04-24,1925,A,6,6.1NRT,270.08,11.18,N
-6.13766,11.03111,306.51,1.19,1.09,2025-04-24,2034,T,46,6.1NRT,292.12,5.62,N
52.74345,115.32265,305.2,1.16,1.07,2025-04-24,1925,A,4,6.1NRT,269.5,11.44,N
52.67542,115.12199,305.81,1.17,1.08,2025-04-24,1925,A,31,6.1NRT,269.38,15.23,N
-4.9366,12.09545,313.09,1.04,1.02,2025-04-24,2034,T,86,6.1NRT,291.98,11.08,N
40.36781,115.49314,319.79,1.02,1.01,2025-04-24,1930,A,99,6.1NRT,275.33,22.76,N
15.38177,108.79615,304.19,1.02,1.01,2025-04-24,1934,A,59,6.1NRT,293.97,4.16,N
-4.93787,12.08626,327.74,1.05,1.02,2025-04-24,2034,T,100,6.1NRT,292.1,26.49,N
40.36596,115.50469,302.84,1.02,1.01,2025-04-24,1930,A,52,6.1NRT,273.9,9.7,N
-4.92884,12.08502,304.27,1.05,1.02,2025-04-24,2034,T,59,6.1NRT,291.13,5.07,N
15.24399,107.01319,303.57,1.02,1.01,2025-04-24,1934,A,56,6.1NRT,285.94,5.94,N
-4.88813,11.91294,302.96,1.06,1.03,2025-04-24,2034,T,52,6.1NRT,292.68,4.05,N
12.05154,5.53136,304.29,1.51,1.21,2025-04-24,2040,T,50,6.1NRT,290.06,5.92,N
13.08819,109.07896,305.45,1.09,1.04,2025-04-24,1936,A,64,6.1NRT,292.77,6.19,N
-4.86371,12.02308,300.14,1.05,1.02,2025-04-24,2034,T,11,6.1NRT,287.3,2.99,N
12.82186,108.64973,302.74,1.05,1.02,2025-04-24,1936,A,51,6.1NRT,286.19,5.15,N
12.04948,5.51783,305.37,1.52,1.22,2025-04-24,2040,T,57,6.1NRT,291.27,7.16,N
13.20639,104.94042,310.01,1.16,1.07,2025-04-24,1936,A,79,6.1NRT,287.06,11.49,N
-4.92336,11.38344,311.48,1.11,1.05,2025-04-24,2034,T,75,6.1NRT,292.99,9.45,N
12.05563,5.52495,309.8,1.51,1.21,2025-04-24,2040,T,74,6.1NRT,290.74,11.97,N
-4.50959,12.05248,310.63,1.04,1.02,2025-04-24,2034,T,81,6.1NRT,292.02,9.6,N
11.33155,106.02875,314.51,1.02,1.01,2025-04-24,1936,A,89,6.1NRT,292.65,11.42,N
28.57744,7.65113,300.97,1.06,1.03,2025-04-24,2044,T,36,6.1NRT,290.72,4.79,N
11.33022,106.03783,306.83,1.02,1.01,2025-04-24,1936,A,69,6.1NRT,292.65,5.63,N
-4.51087,12.04329,302.52,1.04,1.02,2025-04-24,2034,T,50,6.1NRT,291.61,4.12,N
29.69945,6.71461,302.12,1.02,1.01,2025-04-24,2044,T,47,6.1NRT,291.92,5.39,N
10.37815,108.35891,307.82,1.08,1.04,2025-04-24,1936,A,57,6.1NRT,295.37,5.43,N
29.6981,6.70433,302.53,1.02,1.01,2025-04-24,2044,T,50,6.1NRT,291.54,5.7,N
-3.20578,14.99385,305.46,1.12,1.05,2025-04-24,2034,T,64,6.1NRT,281.86,9.02,N
-3.20718,14.984,301.31,1.12,1.05,2025-04-24,2034,T,39,6.1NRT,284.39,5.86,N
10.37669,108.36842,306.12,1.08,1.04,2025-04-24,1936,A,42,6.1NRT,295.56,4.24,N
10.21308,108.35009,310.28,1.08,1.04,2025-04-24,1936,A,70,6.1NRT,295.94,7.52,N
-2.68683,16.9836,303.39,1.5,1.21,2025-04-24,2034,T,55,6.1NRT,281.44,11.4,N
-1.6225,14.46075,303.39,1.1,1.04,2025-04-24,2036,T,55,6.1NRT,292.46,4.22,N
-1.79384,9.82139,302.68,1.24,1.11,2025-04-24,2036,T,51,6.1NRT,290.67,4.91,N
4.01514,7.48657,308.19,1.47,1.2,2025-04-24,2036,T,59,6.1NRT,291.96,8.37,N
3.98677,7.29035,309.94,1.52,1.22,2025-04-24,2036,T,69,6.1NRT,293.91,10.75,N
4.28698,8.16553,317.9,1.31,1.14,2025-04-24,2036,T,95,6.1NRT,287.28,20.67,N
4.3056,7.65827,316.88,1.42,1.18,2025-04-24,2036,T,92,6.1NRT,290.43,19.81,N
4.98541,7.11794,305.28,1.51,1.21,2025-04-24,2038,T,64,6.1NRT,289.94,8.34,N
4.8167,5.96271,300.19,1.86,1.33,2025-04-24,2038,T,21,6.1NRT,279.85,9.27,N
5.50634,6.82599,307.78,1.56,1.23,2025-04-24,2038,T,73,6.1NRT,292.93,11,N
5.52088,6.67623,306.11,1.6,1.24,2025-04-24,2038,T,67,6.1NRT,287.18,14.67,N
6.06119,5.58969,306.96,1.9,1.35,2025-04-24,2038,T,69,6.1NRT,291.43,14.2,N
6.0725,5.58149,306.79,1.9,1.35,2025-04-24,2038,T,67,6.1NRT,291.28,12.97,N
11.27426,13.18209,302.92,1.3,1.13,2025-04-24,2038,T,50,6.1NRT,290.08,5.55,N
11.90522,14.23669,311.45,1.57,1.23,2025-04-24,2038,T,80,6.1NRT,298.87,13.25,N
11.90351,14.2227,319.04,1.56,1.23,2025-04-24,2038,T,98,6.1NRT,299.04,24.97,N
30.47523,7.02233,302.55,1.05,1.02,2025-04-24,2044,T,50,6.1NRT,280.99,8.34,N
31.05746,8.03432,311.05,1.16,1.07,2025-04-24,2044,T,82,6.1NRT,282.71,15.98,N
31.39289,6.93357,304.67,1.06,1.03,2025-04-24,2044,T,61,6.1NRT,291.37,7.75,N
31.66632,6.05653,309.23,1.02,1.01,2025-04-24,2044,T,77,6.1NRT,287.74,10.74,N
31.66495,6.04611,301.31,1.02,1.01,2025-04-24,2044,T,38,6.1NRT,283.16,5.83,N
31.69861,5.81058,315.89,1.01,1,2025-04-24,2044,T,92,6.1NRT,292.39,15.65,N
32.13371,6.46636,312.84,1.04,1.02,2025-04-24,2044,T,86,6.1NRT,291.25,13.92,N
32.35441,6.97465,316.13,1.08,1.04,2025-04-24,2044,T,93,6.1NRT,282.84,19.61,N
36.74953,6.25235,302.16,1.11,1.05,2025-04-24,2046,T,47,6.1NRT,286.54,8.01,N
38.93834,-1.94584,301.35,1.46,1.19,2025-04-24,2046,T,40,6.1NRT,286.6,10.86,N
38.93536,-1.96189,303.14,1.46,1.19,2025-04-24,2046,T,53,6.1NRT,286.14,12.69,N
37.53194,-75.89086,316.65,1.24,1.11,2025-04-24,1900,A,70,6.1NRT,290.58,17.22,D
39.82924,-74.2431,321.6,1.03,1.01,2025-04-24,1902,A,80,6.1NRT,294.18,12.52,D
39.82741,-74.25468,331.79,1.03,1.01,2025-04-24,1902,A,87,6.1NRT,296.48,24.64,D
39.99623,-77.42663,343.28,1.33,1.14,2025-04-24,1902,A,92,6.1NRT,298.26,66.07,D
39.99336,-77.44185,391.71,1.33,1.14,2025-04-24,1902,A,100,6.1NRT,307.68,306.2,D
40.00596,-77.43026,317.68,1.33,1.14,2025-04-24,1902,A,63,6.1NRT,293.63,15.87,D
40.00314,-77.44529,412.07,1.33,1.14,2025-04-24,1902,A,100,6.1NRT,304.58,497.52,D
40.00029,-77.46043,336.26,1.33,1.14,2025-04-24,1902,A,89,6.1NRT,296.92,47.19,D
40.06805,-77.26373,340.46,1.3,1.13,2025-04-24,1902,A,91,6.1NRT,297.18,59.41,D
40.06535,-77.27841,318.48,1.3,1.13,2025-04-24,1902,A,74,6.1NRT,296.2,18.2,D
41.67607,-70.55104,343.82,1.15,1.07,2025-04-24,1902,A,93,6.1NRT,296.58,56.17,D
4.4377,-69.0548,317.92,1.72,1.29,2025-04-24,1851,A,74,6.1NRT,293.86,20.86,D
41.67443,-70.56444,309.92,1.15,1.07,2025-04-24,1902,A,24,6.1NRT,295.12,6.2,D
41.68176,-70.54419,321.05,1.15,1.07,2025-04-24,1902,A,73,6.1NRT,295.07,20.49,D
4.43541,-69.06972,312.5,1.72,1.29,2025-04-24,1851,A,48,6.1NRT,292.89,9.9,D
41.68016,-70.55761,328.36,1.15,1.07,2025-04-24,1902,A,84,6.1NRT,296.69,29.86,D
4.72345,-70.02678,314.03,2.02,1.39,2025-04-24,1851,A,53,6.1NRT,288.35,18.26,D
41.44967,-78.11962,321.55,1.34,1.15,2025-04-24,1902,A,73,6.1NRT,294.12,25.9,D
4.72065,-70.04443,314.65,2.03,1.39,2025-04-24,1851,A,58,6.1NRT,290.9,20.25,D
5.09624,-69.71931,312.04,1.89,1.34,2025-04-24,1851,A,39,6.1NRT,286.43,20.94,D
43.18818,-78.37298,303.54,1.28,1.12,2025-04-24,1902,A,35,6.1NRT,286.63,4.75,D
45.16296,-74.72056,307.02,1,1,2025-04-24,1902,A,47,6.1NRT,293,4.46,D
5.36977,-68.91856,333.19,1.62,1.25,2025-04-24,1851,A,86,6.1NRT,293.86,55.55,D
42.6952,-88.67511,316.96,4.82,2,2025-04-24,1902,A,76,6.1NRT,291.26,120.47,D
5.36758,-68.93264,327.33,1.62,1.25,2025-04-24,1851,A,81,6.1NRT,293.63,40.41,D
42.69554,-88.67835,318.74,4.82,2,2025-04-24,1902,A,72,6.1NRT,291.13,126.55,D
5.5313,-68.14768,316.72,1.41,1.18,2025-04-24,1851,A,11,6.1NRT,297.75,14.19,D
5.43291,-69.84732,314.73,1.9,1.35,2025-04-24,1851,A,64,6.1NRT,293.69,13.62,D
5.43033,-69.86392,327.96,1.91,1.35,2025-04-24,1851,A,82,6.1NRT,293.24,48.57,D
10.22601,-85.81493,322.94,1.53,1.22,2025-04-24,2032,A,71,6.1NRT,303.5,13.82,D
5.60908,-69.67089,314.21,1.83,1.32,2025-04-24,1851,A,32,6.1NRT,292.83,10.25,D
5.56492,-69.94887,316.21,1.93,1.36,2025-04-24,1851,A,45,6.1NRT,290.54,20.7,D
10.49596,-85.33052,327.78,1.68,1.27,2025-04-24,2032,A,71,6.1NRT,306.86,22.42,D
5.56224,-69.96567,315.32,1.93,1.36,2025-04-24,1851,A,30,6.1NRT,291.55,19.83,D
11.11366,-85.69588,325.59,1.61,1.25,2025-04-24,2032,A,77,6.1NRT,303.02,25.87,D
5.62066,-69.67281,322.6,1.83,1.32,2025-04-24,1851,A,76,6.1NRT,293.86,30.44,D
11.11176,-85.71012,322.39,1.6,1.25,2025-04-24,2032,A,73,6.1NRT,303.49,18.62,D
7.09662,-61.52133,309.24,1.3,1.13,2025-04-24,1851,A,49,6.1NRT,284,8.72,D
11.54782,-86.04158,328.6,1.54,1.22,2025-04-24,2032,A,79,6.1NRT,305.85,25.1,D
7.05965,-62.44266,310.87,1.15,1.07,2025-04-24,1851,A,54,6.1NRT,282.67,9.77,D
11.54294,-86.03422,323.3,1.54,1.22,2025-04-24,2032,A,70,6.1NRT,305.68,14.44,D
11.5609,-86.06462,349.34,1.54,1.22,2025-04-24,2032,A,94,6.1NRT,307.08,84.14,D
7.05823,-62.45279,315.78,1.15,1.07,2025-04-24,1851,A,68,6.1NRT,279.96,14.15,D
11.57159,-86.06638,325.14,1.54,1.22,2025-04-24,2032,A,68,6.1NRT,305.68,15.41,D
5.91392,-70.15047,311.85,1.97,1.37,2025-04-24,1851,A,53,6.1NRT,290.61,14.42,D
11.56983,-86.07986,347.87,1.53,1.22,2025-04-24,2032,A,93,6.1NRT,306.99,80.13,D
11.57874,-86.0951,342.55,1.53,1.22,2025-04-24,2032,A,90,6.1NRT,307.82,61.39,D
7.20026,-62.61894,326.08,1.13,1.06,2025-04-24,1851,A,78,6.1NRT,290.61,23.64,D
11.87417,-86.56168,323.6,1.43,1.18,2025-04-24,2032,A,0,6.1NRT,303.12,11.85,D
5.87207,-71.90662,311.31,2.74,1.58,2025-04-24,1851,A,24,6.1NRT,289.02,19.11,D
11.88455,-86.56322,332.62,1.43,1.18,2025-04-24,2032,A,71,6.1NRT,303.64,29.35,D
5.86847,-71.92935,313.17,2.75,1.59,2025-04-24,1851,A,32,6.1NRT,288.98,26.73,D
12.21279,-86.62103,326.66,1.43,1.18,2025-04-24,2032,A,70,6.1NRT,306.56,13.37,D
5.87815,-71.91424,314.47,2.74,1.58,2025-04-24,1851,A,71,6.1NRT,289.77,33.17,D
12.45753,-86.64137,341.76,1.44,1.19,2025-04-24,2032,A,89,6.1NRT,302.03,59.81,D
6.9178,-66.03745,319.19,1.05,1.02,2025-04-24,1851,A,54,6.1NRT,298.35,6.62,D
12.45574,-86.65469,331.79,1.44,1.19,2025-04-24,2032,A,59,6.1NRT,302.63,33.08,D
7.03981,-65.59796,319.9,1.02,1.01,2025-04-24,1851,A,67,6.1NRT,301.28,8.85,D
12.68911,-86.36483,331.3,1.52,1.22,2025-04-24,2032,A,80,6.1NRT,310.27,27.41,D
12.70463,-86.77113,326.63,1.42,1.18,2025-04-24,2032,A,53,6.1NRT,308.21,13.87,D
6.72631,-67.71754,321.12,1.27,1.12,2025-04-24,1851,A,28,6.1NRT,300.15,14.61,D
12.8049,-86.26166,330.5,1.55,1.23,2025-04-24,2032,A,80,6.1NRT,306.42,27.38,D
7.09786,-65.63427,336.48,1.02,1.01,2025-04-24,1851,A,86,6.1NRT,298.43,25.12,D
12.79814,-86.26723,326.37,1.55,1.23,2025-04-24,2032,A,60,6.1NRT,307.86,18.51,D
7.09654,-65.64326,340.34,1.02,1.01,2025-04-24,1851,A,90,6.1NRT,302.04,31.16,D
12.83586,-86.14343,336,1.58,1.24,2025-04-24,2032,A,85,6.1NRT,304.23,49.07,D
7.7234,-62.10192,326.59,1.22,1.1,2025-04-24,1851,A,75,6.1NRT,302.18,16.46,D
12.8498,-86.2914,327.25,1.55,1.23,2025-04-24,2032,A,54,6.1NRT,304.37,24.32,D
18.89499,-69.87423,310.75,1.16,1.07,2025-04-24,1856,A,57,6.1NRT,298.29,5.56,D
7.68849,-62.35627,323.28,1.18,1.08,2025-04-24,1851,A,55,6.1NRT,301.47,13.92,D
12.95159,-86.03589,329.89,1.62,1.25,2025-04-24,2032,A,61,6.1NRT,306.49,35.65,D
7.27372,-65.756,330.3,1.03,1.01,2025-04-24,1851,A,47,6.1NRT,305.17,15.07,D
19.58465,-71.91764,314.23,1.5,1.21,2025-04-24,1858,A,60,6.1NRT,298.57,11.66,D
12.81391,-87.17562,321.74,1.34,1.15,2025-04-24,2032,A,54,6.1NRT,301.94,11.54,D
20.67162,-76.45046,320.35,3.09,1.67,2025-04-24,1858,A,65,6.1NRT,300.71,35.75,D
